id,sestavina
20166,"<a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>"
20166,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20166,moka
20166,olivno olje
20166,parmezana
20167,kokosove maščobe
20167,rjavega sladkorja
20167,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20167,pirine polnozrnate moke
20167,zravnane žličke pecilnega praška
20167,jajci
20167,veliki žlici mleka
20167,sesekljanih (ali zelo grobo mletih orehov)
20167,rozin
20167,mletega sladkorja
20167,veliki žlici limoninega soka
20167,srebrne sladkorne kroglice
20167,maščoba in ostra moka za pekač
20168,solata
20168,"kruh; narezan na kocke"
20168,panceta
20168,parmezan
20168,česen
20168,olje
20168,kis
20168,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"
20168,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20168,sol
20169,"svežih; po možnosti jadranskih kalamarov (dolgi naj bodo vsaj <span class=""label-inline"">10"
20169,oljčno olje
20169,stroki česna
20169,"vejica <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20169,suha paradižnika
20169,sveže špinače
20169,parmezana
20169,drobtin
20169,cca. dl belega vina 
20169,jajce
20169,sol
20170,krompirja
20170,korenja
20170,stroki česna
20170,suh zdrobljen rožmarin
20170,vložene rdeče pese
20170,"feta sira; nalomljenega v kocke"
20170,sveže mete
20170,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20170,olivnega olja
20170,vode
20171,"večji krvavici (približno <span class=""label-inline"">400 g"
20171,jušne žlice svinjske masti
20171,naribanega kislega zelja
20171,srednje velika čebula
20171,"zrn črnega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20171,lovorjev list
20171,timijana
20171,zvrhano polna kavna žlica sladke prekajene rdeče mlete paprike
20171,ocvirki
20172,<b>Biskvit:</b>
20172,"(<span class=""label-inline"">2;5 dl"
20172,moke 
20172,rjavega sladkorja 
20172,čajne žličke pecilnega praška 
20172,čajne žličke sode bikarbone 
20172,"čajne žličke <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a> "
20172,čajne žličke ingverja v prahu 
20172,čajne žličke muškatnega oreščka 
20172,"čajne žličke pimenta (ali <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a>) "
20172,"arome <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a> "
20172,večja jajca 
20172,čajne žličke soli
20172,<b>Krema:</b>
20172,kremnega sira 
20172,masla
20172,sladkorja v prahu
20172,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"
20172,sladkor v prahu za posipanje po krpi in po ruladi
20173,rumenjakov
20173,sladkorja (20 + 80 g)
20173,blanširane in zmlete špinače
20173,beljakov
20173,moke
20173,masla
20174,beljakov
20174,sladkorja 
20174,raztopljenega masla
20174,moke 
20174,rozin 
20174,"suhih fig; narezanih "
20174,"marelic; narezanih"
20174,"orehov; grobo sesekljanih "
20174,limonina lupina
20175,pomaranč
20175,limon
20175,sladkorja
20176,konzerva (poljubnega) fižola
20176,konzerva čičerike
20176,konzerva leče
20176,stročjega fižola
20176,por
20176,"soli in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20176,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20176,"bučno olje (100%; domače)"
20176,"belo olje (sončnično; rastlinsko; repično;..)"
20176,jabolčni kis
20176,feta sir
20177,špeha ali pancete
20177,"vejic <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20177,"- <span class=""label-inline"">30 g"
20178,palačink
20178,Leibniz piškotov
20178,<b>Karamel:</b>
20178,sladkorja
20178,smetane za stepanje
20178,<b>Čokolada:</b>
20178,jedilne čokolade
20178,smetane za stepanje
20180,<b>Za testo:</b>
20180,bele moke
20180,jajca
20180,olja
20180,vode
20180,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20180,<b>Za nadev:</b>
20180,srednji čebuli
20180,strokov česna
20180,svežih šampinjonov
20180,"posušen mleti <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majaron</a>; mleta <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>; mleti origano; malo suhega drobnjaka; sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20180,Ricotte
20180,<b>Za paradižnikovo omako:</b>
20180,čebula
20180,stroki česna
20180,paradižnikove omake
20180,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majaron</a>; origano"
20180,<b>Za sirovo omako:</b>
20180,en paketek smetane za kuhanje
20180,kisle smetane
20180,"nariban sir po izbiri; ali pa kakšen topljen sirček"
20180,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; origano; <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majaron</a> ipd."
20181,<b>Testo: </b>
20181,moke
20181,masla 
20181,sladkorja v prahu
20181,eno jajce 
20181,<b>Karamela: </b>
20181,kondenziranega mleka
20181,mehkega rjavega sladkorja
20181,masla
20181,<b>Okras:</b>
20181,sladke smetane 
20181,"velike <a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"
20181,temne čokolade
20182,zavoja Albert keksov 
20182,"trije različni pudingi (lahko tudi isti; a je lepše; če so različni)"
20182,sladka smetana
20182,kompotova voda (po želji)
20183,moke
20183,masla
20183,jogurta
20183,medu
20183,sode bikarbone
20183,sol po potrebi
20183,suhega kvasa
20183,olupljene rdeče pese
20183,jajce
20184,<b>Biskvit:</b>
20184,jajca
20184,sladkorja
20184,moke
20184,<b>Za namakanje biskvita:</b>
20184,vode
20184,sladkorja
20184,<b>Bananin nadev:</b>
20184,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"
20184,sladkorja
20184,smetane za stepanje
20184,"želatine (<span class=""label-inline"">6"
20185,faširanega mesa (mešano)
20185,srednji čebuli
20185,česna
20185,"zmleti žemljici; manjši"
20185,jajci
20185,srednje veliko korenje
20185,soli
20185,vegete
20185,rdeče paprike
20185,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20186,ajdove moke
20186,sladkorja
20186,masla sobne temperature
20186,mleka
20186,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20186,pecilnega praška
20186,soli
20186,jajc
20186,<b>NADEV:</b>
20186,ribezove marmelade
20186,<b>POSIP:</b>
20186,netopljiv sladkor v prahu
20187,polnozrnatega kruha
20187,paradižnika
20187,jajci
20187,brstičnih ohrovtov
20187,sol
20187,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20187,jedilna žlica olivnega olja
20187,jedilni žlici kisa
20188,<b>Čebulna juha:</b>
20188,čebule
20188,masla
20188,moke
20188,mleka
20188,voda
20188,vegeta
20188,goveja kocka
20188,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20188,<b>Tirolski knedli:</b>
20188,belega kruha ali toasta
20188,mleka
20188,sira gavda ali edamec
20188,parmezana
20188,"""speckwürfel"" iz Hoferja (lahko tudi na koščke narezana prekajena slanina; pršut...)"
20188,manjša čebula
20188,JŽ masla + za popečt knedle
20188,JŽ moke
20188,drobtin + za popečt knedle
20188,jajca
20188,"JŽ <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>/ drobnjak"
20188,sol
20189,rdeče paprike
20189,paradižnika (bolj zrelega)
20189,belega olja
20189,kisa (jaz uporabljam domač jabolčni kis)
20189,sladkorja
20189,soli (približno dve pesti)
20189,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"
20189,"<a href=""https://www.kulinarika.net/recepti/zacimbe/44/hren/"">hrena</a>"
20190,lonček mletih lešnikov
20190,kakava v prahu 
20190,kokosove maščobe
20190,kokosovega sladkorja
20191,piščančjih prsi
20191,rjavega sladkorja
20191,svetle sojine omake 
20191,limona
20191,"<a href=""https://www.kulinarika.net/recepti/zacimbe/4/ananas/"">ananas</a>"
20192,moke
20192,kvas
20192,soli
20192,masla
20192,"cca. <span class=""label-inline"">3 dl"
20192,olivnega olja
20192,rožmarina
20192,soli
20193,sladkorja
20193,vode
20193,keksov
20193,margarine
20193,ruma
20193,kokosove moke
20193,čokolada in mrvice za preliv
20194,moke
20194,vode
20194,kocke svežega kvasa
20194,jajce
20194,rezana žlica sladkorja
20194,soli
20194,olivnega olja
20194,olja za premaz
20195,rumenjakov
20195,sladkorja
20195,ruma 
20195,ajdove moke 
20195,beljakov
20195,papir za peko za pekač
20196,manjša rdeča čebula
20196,svežega zelja
20196,"mala <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> paprika"
20196,kurkume
20196,himalajska sol
20196,zelenjavne mešanice
20196,olivno olje
20196,kvinoje
20197,<b>Masa:</b>
20197,mleka
20197,jajca
20197,soli
20197,sladkorja
20197,"pirine (presejane) in polovica polnozrnate pirine moke (moko dodamo po občutku; da je masa ravno prav tekoča)"
20197,olje ali maslo za pečenje
20197,<b>Nadev:</b>
20197,mletih lešnikov (ali orehov)
20197,sladkorja
20197,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20197,rozin predhodno namočenih v rum (namakamo jih eno uro)
20197,jajci
20197,velikih žlic kisle smetane (lahko skuta)
20197,<b>Za premaz:</b>
20197,veliki žlici kisle smetane
20197,sladkorja
20198,<b>Testo:</b>
20198,moke
20198,masla
20198,sladkorja v prahu
20198,mletih orehov
20198,mleka
20198,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20198,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20198,<b>Polnilo:</b>
20198,kakijev pire
20198,mleti praženi madlji
20198,rjav sladkor
20199,lignjev
20199,pelatov oz. spasiranega paradižnika
20199,manjša bučka
20199,rumena + 1 rdeča paprika
20199,paradižnik
20199,čebula 
20199,strokov česna
20199,šampinjonov 
20199,kvalitetnega belega vina
20199,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20199,oljčno olje
20200,slanine
20200,jajca
20200,koruzne tortilje
20200,manjša čebula
20200,paradižnik
20200,naribanega sira
20200,sol
20200,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20201,kunca
20201,šampinjonov
20201,mladega graha (lahko tudi zmrznjen)
20201,pancete
20201,pinjol
20201,olivnega olja
20201,večja glava čebule
20201,stroki česna
20201,črnega vina
20201,moka
20201,masla
20201,paradižnikovega koncentrata
20201,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20201,sol
20201,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20201,origano
20201,voda
20202,telečjih jeter
20202,temeljne omake (recept je v bazi)
20202,krompirja
20202,glava čebule
20202,česna
20202,kaper
20202,paradižnikovega koncentrata
20202,dobrega belega vina
20202,olja
20202,vinskega kisa
20202,origano
20202,limona
20202,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20202,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20203,večja kavna ali srednja čajna posodica testenin
20203,paket puranjih ali piščančjih prsi
20203,"sveža <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> paprika"
20203,sveža rumena paprika
20203,kaper
20203,soli
20203,jedilna žlica majoneze
20203,jedilna žlica kisle smetane
20203,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20203,manjša čebula
20203,jedilna žlica olivnega olja
20204,bele moke FARINA UNIVERSAL
20204,suhi kvas
20204,pecilnega praška
20204,čž sladkorja
20204,¾ čž soli
20204,masla ali 30 g Ghee masla 
20204,"lonček jogurta (<span class=""label-inline"">180 g"
20204,tople vode
20205,jajca 
20205,sladkorja
20205,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20205,pecilnega praška
20205,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20205,bučnega olja
20205,vode
20205,bele moke
20205,grobo mletih bučnih semen (golice)
20206,bele moke
20206,rožičeve moke
20206,pecilni prašek
20206,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20206,temne čokolade
20206,rozin
20206,rjavega sladkorja
20206,medu 
20206,jajce 
20206,mleka
20206,olja
20207,grobo zdrobljenih pistacij
20207,jedilnega škroba
20207,sladkorja
20207,jajca
20207,"narbana lupina <span class=""label-inline"">1"
20207,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20208,ajdove moke
20208,pecilni prašek
20208,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20208,sladkorja
20208,jajci
20208,"naribana lupina <span class=""label-inline"">1"
20208,olja
20208,čvrsti jogurt (180 g)
20208,narezanega suhega sadja
20209,<b>Piškotno dno:</b>
20209,grobo zdrobljenih keksov 
20209,jedilnih žlic mleka
20209,instant brezkofeinske kave (v prahu)
20209,staljenega masla
20209,<b>Krema:</b>
20209,"prašek za <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> ali smetanov puding"
20209,jedilnih žlic sladkorja
20209,kavne žličke instant brezkofeinske kave (v prahu)
20209,mleka
20209,ricotte ali sirnega namaza
20209,sladke smetane
20209,želatine v prahu
20209,jedilne žlice mrzle vode
20209,jedilni žlici ruma
20210,jajc
20210,sladkorja v prahu
20210,moke
20210,čokolade (vse razen kuverture)
20210,masla
20210,kakav za posip modelčkov
20210,modelčkov za souffle
20210,*gozdni sadeži
20211,ajdove moke
20211,sladkorja
20211,masla sobne temperature
20211,grobo mletih lešnikov
20211,večji naribani jabolki
20211,naribana lupina 1 bio limone
20211,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20211,pecilnega praška
20211,jajc
20211,<b>Nadev:</b>
20211,ribezove marmelade
20211,<b>Preliv:</b>
20211,čokolada + olje
20212,<b>Testo:</b>
20212,zmehčanega masla
20212,kokosove moke
20212,polnozrnate moke + še malo za razvaljati
20212,jajce
20212,jedilni žlici medu
20212,<b>Mascarpone krema:</b>
20212,sira mascarpone
20212,sladkorja v prahu
20212,mleka
20212,<b>Kivijev puding:</b>
20212,kiviji
20212,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding"
20212,jedilna žlica sladkorja
20212,vode
20213,koruzne moke
20213,ostre moke
20213,kvasa
20213,sladkorja
20213,"tekočine (pol mleka; pol vode)"
20213,soli
20214,<b>Za SRCE oz. SREDICO (okrogel pekač premera 34 cm):</b>
20214,"moke tip <span class=""label-inline"">400 "
20214,sladkorja
20214,jajci
20214,masla sobne temperature
20214,mleka
20214,zamašek ruma
20214,grenkega kakava
20214,pecilni prašek
20214,soli
20214,<b>Za OBROBNI DEL PECIVA:</b>
20214,"moke tip <span class=""label-inline"">400 "
20214,jajc
20214,sladkorja
20214,masla sobne temperature
20214,mleka
20214,"naribana lupina <span class=""label-inline"">1"
20214,pecilni prašek
20214,soli
20214,"(lahko <span class=""label-inline"">5 čajnih žličk"
20215,pomaranči 
20215,jedilne čokolade 
20215,moke
20215,pecilnega praška 
20215,masla
20215,sladkorja
20215,soli 
20215,jajca 
20215,kakava
20216,moke
20216,sladkorja
20216,masla
20216,sladkornega sirupa (=20 dag)
20216,smetane 
20216,voda po potrebi
20216,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20216,zmletega ingverja
20216,zmletih nageljnovih žbic
20216,mletega kardamoma 
20216,kakava
20216,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20216,<b>Predlagam za dodatek tudi:</b>
20216,sveže nariban muškatni orešček
20216,"mleta <a href=""https://www.kulinarika.net/recepti/zacimbe/48/janezeva-zvezda-zvezdnati-janez-/"">janeževa zvezda</a>"
20216,mletega čilija
20217,sira mascarpone
20217,sadnega jogurta (katerega koli)
20217,sladkorja
20217,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20217,melona 
20217,jagode
20217,borovnice ali maline
20218,pire
20218,čebula
20218,česna
20218,"timijan; <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20218,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20218,"suhih jurčkov (lahko tudi šampinjoni;...)"
20218,kisle smetane
20218,sladke smetane
20218,jajc
20218,parmezana
20219,špagetov
20219,večji stroki česna
20219,jušne žlice olivnega olja
20219,posušeni čiliji (peperoncini) ali svež čili (količino določimo po okusu)
20219,"morska sol in sveže mleti črni <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20219,vejica svežega peteršiljevega listja
20220,rjavega fižola
20220,ješprenja
20220,krompirja
20220,korenja
20220,sveže čebule
20220,kislega zelja ali repe
20220,prekajene slanine
20220,glavice česna
20220,lovorjevi listi
20220,"čž celega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20220,"jž <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majarona</a>"
20220,jž mlete rdeče paprike
20220,čž šetraja
20220,sol
20220,olja
20220,jž domače vegete
20221,<b>Čokoladni biskvit:</b>
20221,jajca
20221,sladkorja
20221,moke
20221,"staljenega; a ne vročega masla"
20221,jedilni žlici grenkega kakava
20221,zamašek ruma
20221,pecilnega praška
20221,mleko za navlažitev pečenega biskvita
20221,<b>Krema:</b>
20221,mascarponeja
20221,sladke smetane
20221,sladkanega pasijonkinega pireja
20222,graha
20222,korenja
20222,krompirja
20222,kislih kumar
20222,rdeča paprika
20222,ž majoneze
20222,ž kisle smetane
20222,jajc
20222,zelenjavne juhe
20222,mlete želatine
20222,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; sol"
20223,riža
20223,mleka
20223,soli
20223,jajca
20223,sladkorja
20223,masla
20223,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"
20223,veliki jabolki
20224,mleka
20224,filter vrečki čaja mete
20224,čokolade v prahu
20225,"<b>Za rahel <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a> biskvit:</b>"
20225,jajca
20225,ovsene moke
20225,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20225,sladkorja v prahu (ali stevie v pravilnem razmerju)
20225,kisle smetane
20225,<b>Puhasta jogurtova krema:</b>
20225,lahkega navadnega jogurta
20225,grškega jogurta z 0% maščobe
20225,"sladke smetane (midva sva uporabila <span class=""label-inline"">300 ml"
20225,lističev želatine
20225,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"
20225,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"
20225,sladkorja v prahu (ali stevie v pravilnem razmerju)
20225,<b>Sočnost zagotovimo z:</b>
20225,marmelado (brez dodanega sladkorja)
20225,kiviji
20226,Testo
20226,jajc
20226,sladkorja
20226,moke
20226,Krema
20226,mleka
20226,sladkorja
20226,jajci
20226,moke
20226,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20226,rastlinske smetane
20226,rastlinske masti
20226,čokolade
20227,<b>Za testo:</b>
20227,moke
20227,masla
20227,sladkorja v prahu
20227,rumenjaki
20227,kakava v prahu
20227,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20227,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20227,soli
20227,<b>Za nadev in dekoracijo:</b>
20227,jedilne čokolade
20227,sladke smetane
20227,prah soli
20227,kuhane kave
20227,"orehi; lešniki; mandlji"
20228,<b>Testo:</b>
20228,"moke tipa <span class=""label-inline"">500"
20228,Nutelle
20228,jajca
20228,<b>Nadev: </b>
20228,Nutelle
20228,lešnikovega krokanta ali grobo zdrobljenih lešnikov
20229,moke
20229,kocka kvasa
20229,margarine
20229,pribl. 200 ml mleka
20229,soli
20229,sladkorja
20230,jajca
20230,margarine (to je pol zavitka)
20230,sladkorja
20230,moke
20230,pecilni prašek
20230,čokolade v prahu
20230,mlačne vode
20231,<b>Testo:</b>
20231,moke
20231,jedilnega škroba
20231,pecilnega praška
20231,zmehčanega masla
20231,sladkorja
20231,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20231,veliki jajci sobne temperature
20231,soli 
20231,bio limona (limonina lupinica + sok)
20231,<b>Dekoracija:</b>
20231,sladkorja v prahu
20231,sok 1/2 limone 	
20231,ali
20231,čokoladna glazura
20231,"pekač za kolačke (za <span class=""label-inline"">12"
20232,svinjskih rebrc
20232,šampanjca
20232,glava česna
20232,čebula
20232,rožmarina
20232,sol
20232,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20233,<b>Testo:</b>
20233,kakavovih oz.čokoladnih keksov (Leibnitz)
20233,masla
20233,<b>Kreme:</b>
20233,<b>Za plast s TEMNO ČOKOLADO:</b>
20233,temne čokolade
20233,kremnega sirnega namaza (Philadelphia)
20233,"(<span class=""label-inline"">2"
20233,sladke smetane
20233,(2 lista) želatine
20233,<b>Za plast z MLEČNO ČOKOLADO:</b>
20233,mlečne čokolade
20233,kremnega sirnega namaza (Philadelphia)
20233,"(<span class=""label-inline"">2"
20233,sladke smetane
20233,(2 lista) želatine
20233,<b>Za plast z  BELO ČOKOLADO:</b>
20233,bele čokolade
20233,jedilna žlica mleka
20233,kremnega sirnega namaza (Philadelphia)
20233,(2 jedilni žlici) sladkorja v prahu
20233,sladke smetane
20233,(2 lista) želatine
20234,"Pekač za pite premera <span class=""label-inline"">26"
20234,<b>Testo:</b>
20234,Speculaas piškotov ali polnozrnatih Leibnitz keksov
20234,staljenega masla
20234,<b>Nadev:</b>
20234,kremnega sirnega namaza
20234,nesladkanega pasijonkinega pireja
20234,"(<span class=""label-inline"">1"
20234,jajca
20234,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20234,sladkorja
20234,jedilnega škroba (Gustin)
20235,"Okrogel pekač premera <span class=""label-inline"">36"
20235,<b>Krhko testo  s pivom:</b>
20235,moke
20235,soli
20235,piva
20235,hladnega masla
20235,<b>Nadev:</b>
20235,ricotte
20235,blanširane špinače 
20235,narezanega pečenega pršuta
20235,soli
20235,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20235,jedilna žlica origana
20235,ribanega parmezana
20235,jajc
20235,<b>Premaz:</b>
20235,jajce
20236,jajca
20236,sladkorja
20236,grenkega kakava
20236,stopljenega nevročega masla
20236,ricotte
20236,skuhane močne prave kave (sladkane)
20236,zamašek ruma
20236,moke
20236,pecilni prašek
20236,<b>Preliv:</b>
20236,čokolada + mleko ali sladka smetana = 1+1
20237, Philadelphia sirčka
20237,masla
20237,sladkorja
20237,moke
20237,rumenjak
20237,soli
20237,konička čajne žličke sode bikarbone
20237,"marmelada; Nutella"
20238,PZ moke 
20238,"drobno mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20238,tople vode
20238,čž soli
20238,medu
20238,suhi kvas ali 1 kocka (25 g) kvasa
20238,"stopljenega masla ali <span class=""label-inline"">3"
20238,"jajci ali <span class=""label-inline"">2"
20239,"lonček (<span class=""label-inline"">2 dl"
20239,lončke mleka
20239,jajci
20239,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20239,"rjavega sladkorja (v kolikor želimo slajši narastek; lahko dodamo več žlic sladkorja)"
20240,<b>Tortna osnova (pekač premera 24 cm):</b>
20240,masla
20240,sladkorja
20240,jajci
20240,nad paro stopljene bele čokolade
20240,moke
20240,grobo zdrobljenih orehov
20240,limoninega soka
20240,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20240,<b>Srednja biskvitna plošča (pekač premera 20-22 cm):</b>
20240,jajce                               
20240,sladkorja               
20240,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor              "
20240,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>                                   "
20240,moke
20240,škroba
20240,<b>Jabolčna krema:</b>
20240,drobno naribanih neožetih kislih jabolk (Granny Smith)
20240,sladkorja
20240,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a> po okusu"
20240,sladke smetane
20240,listov želatine
20241,pomaranče (odvisno od velikosti)
20241,jedilne čokolade
20241,moke
20241,pecilnega praška
20241,masla/margarine
20241,sladkorja
20241,jajca
20241,kakava v prahu
20242,bele moke
20242,margarine
20242,sladkorja
20242,veliki žlici medu
20242,jajce
20242,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a>"
20242,"mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20242,jedilne sode
20242,mrzlega mleka
20242,limonina lupina
20243,jajc
20243,"smetane (sladke ali kisle ali tiste; posnete z domačega mleka)"
20243,sladkorja
20243,vanilijeva sladkorja
20243,pecilnega praška
20243,limonina lupina (po želji)
20243,masla
20243,bele moke
20243,"valjar; peki papir in modelčki za peko"
20244,"mletih praženih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>    "
20244,kakava 
20244,sode
20244,"mlete <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"
20244,soli
20244,mehkega avokada  
20244,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banana</a>; zelo zrela         "
20244,jajce
20244,stopljenega kokosovega olja
20244,javorjevega sirupa 
20244,temne čokolade s 85% kakava 
20244,mandljevih lističev 
20245,"indijskih oreščkov; namočenih <span class=""label-inline"">3"
20245,vode
20245,prehranskega kvasa
20245,česna
20245,sok polovice limone
20245,sol
20245,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20245,drobnjaka
20246,chia semen
20246,bučnih semen
20246,sončničnih semen
20246,sezama
20246,vode
20246,strtega česna
20246,zeliščne soli
20246,"kajenskega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20247,sladkorja
20247,moke
20247,sode bikarbone
20247,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20247,jajci
20247,lonček navadnega jogurta
20247,stopljenega masla
20247,marelična marmelada
