id,sestavina
196,"timbal ali modelèkov za narastke (s prostornino po <span class=""label-inline"">75 ml"
196,<b>Maslena omaka: </b>
196,belega vinskega kisa
196,suhega belega vina
196,drobno sesekljani šalotki
196,kreme fraiche (po želji)
196,"ledenomrzlega surovega masla; narezanega na kocke"
196,"sol in bel <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
197,Malancani
197,vinski kis
197,olivno olje
197,sol
197,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> v zrnju"
197,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
197,èesen
198,malancanov
198,kisa za vlaganje
198,olja
198,èesna
198,"šopek <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
198,sol
199,vleèenega testa
199,neslanega mladega sira
199,kajmaka
199,špinaèe
199,jajce
199,olje
200,mladega stroèjega fižola
200,veliki paradižniki
200,stroki èesna
200,èebula
200,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>; korenèek (lahko še druga zelenjava po okusu)"
200,jajca
200,kisla smetana
200,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>; vegeta"
200,posebne salame ali mortadele ali slanine
201,zavitek listnatega testa
201,glava svežega zelja
201,olja
201,<b>zaèimbe:</b>
201,"sol; "
201,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; "
201,"vegeta; "
201,èevap
201,stroke èesna 
201,srednje velike èebule
202,veèje èebule
202,"svežih gob; narezanih na veèje košèke"
202,masla
202,"drobno nasekljanega <a href=""https://www2.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
202,pišèanèjih jeter
202,stolèeno jajce
202,strtega èesna
202,rezin slanime
202,skodele nastrganega sira
202,"sol in <a href=""https://www2.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
203,o gobjih klobukov
203,dobrega sladkega vina
203,"skodela zmletih <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>ženih orehov"
203,jajèna beljaka stolèena v mehak sneg
203,kruhovih drobtin 
204,gob
204,jajca
204,"mlada èebula z zelenjem; narezana na drobne košèke"
204,"narezanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
204,vegete ali zaèinke
204,masla
204,ostre moke
204,mleka
205,rezine belega kruha
205,jajci
205,mleka
205,šampinjonov
205,stroki èesna
205,sol
205,"<a href=""https://www2.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
205,"<a href=""https://www2.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
205,olje za cvrenje
206,golobic ali drugih gob s èvrstimi in okroglimi klobuki
206,jajca
206,mašèobe
206,skute
206,lonèek kuhanega graha
206,nastrganega sira
206,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
207,gob
207,trdo kuhana jajca
207,nastrgane èebule
207,skodeli nastrganega sira
207,kisle smetane
207,maslo
207,sol po okusu
207,rumenjak
208,svežih gob
208,drobno sesekljani èebuli
208,olja
208,limoninega soka
208,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
209,o dag mavrahov
209,surovega masla
209,"mlada èebula z zelenjem ; narezana na drobne košèke"
209,"drobno narezanega <a href=""https://www2.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
209,belega vina
209,moke
209,kisle smetane
209,jajca
209,"sol in <a href=""https://www2.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu "
210,jajc
210,gob
210,skodela graha
210,"skodela kuhanega mesa (pišèanec; govedina ali raki)"
210,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
210,jedilnega škroba
210,drobno narezanega pršuta
210,olja
211,gob
211,mladi ohrotovi ali zeljni listi
211,masla
211,stroki strtega èesna
211,narezanega kopra
211,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
212,"golobic s èvrstimi; polkrožnimi klobuki."
212,skute
212,kruhovih drobtin
212,mlada drobno sesekljana èebula
212,masla
212,"drobno naseklanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
212,jajci
212,piva
212,moke
212,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
212,olje za cvrenje
213,kom. velikih šampinjonov
213,"sira (parmezan; stara gauda)"
213,sladke smetane
213,sol
213,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
213,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a> "
214,gob
214,jajci
214,žemlja
214,mleko
214,drobtine
214,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
214,èebula
214,sol
214,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> "
215,školjk kaposant
215,šalotka narezana na drobne košèke
215,masla 
215,"svežih gob; narezanih na trakove;"
215,"šunke; narezane na drobno"
215,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
215,kruhovih drobtin
215,belega suhega vina
215,"drobno narezanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
215,naribanega sira
216,hobotnice
216,jušna zelenjava
216,list lovorja
216,"zrn <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
216,kisa
216,èebule
216,èesna 
216,Marinada
216,Kis
216,Olivno olje
216,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
216,strtega èesna
216,"drobno narezanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a> "
216,Vse sestavine za marinado zmešamo in s tem prelijemo narezano hobotnico. 
217,kuhanih škampovih repkov
217,rezine limone
217,"kodrasti <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
217,listov solate
217,<b>Za omako potrebujemo:</b>
217,majoneze
217,Worcester omake
217,žlico konjaka
217,žlico soka limone
217,"sol in beli <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
217,žlico drobno nasekljanih kaper
217,"žlièko <a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorèice</a> ali <a href=""https://www.kulinarika.net/recepti/zacimbe/44/hren/"">hrena</a>"
217,"žlico paradižnikovega ketchapa; žlico smetane"
217,žlico belega vina. 
218,Na osebo priblizžno 3o dag neoèišèene ribe
218,jušna zelenjava
218,sok limone
218,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> v zrnju"
218,sol
218,narezane èebule
218,maslo po potrebi
219,"svežih školjk (kamenice; klapavice ipd)"
219,masla
219,drobno sesekljani èebuli
219,"drobno nasekljanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
219,svežega nasekljanega timijana ali pol žlièke suhega
219,lovorov list
219,suhega belega vina
219,moke
219,masla
219,"sol in sveže zmlet <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
220,lososovi zrezki
220,limoninega soka
220,zaèinke ali kake druge zaèimbne soli
220,"beli <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
220,jajce
220,kokosova moka po potrebi
220,masla 
221,lososovega fileja
221,"sol in beli <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
221,sok limone
221,moka za potresanje
221,maslo za peèenje
221,<b>Sestavine za omako:</b>
221,ploèevinka mešanega sadja
221,masla
221,rjavega sladkorja
221,praška curry
221,škrobne moke
222,belih rib
222,šibkega vinskega kisa
222,na tanko narezane èebule
222,lovorjev list
222,"zrn <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
223,"oèišèenih sip; narezanih na trakove"
223,olivno olje
223,"èebulo; narezano na drobne košèke"
223,olupljena in na kocke narezana
223,paradižnika
223,drobno nasekljanega èesna
223,"žlico drobno narezanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
223,sol po okusu
223,skodelo riža
223,skodeli vode
223,"žlièko sipinega èrnila (èrne tekoèine; ki je v njej)"
223,nariban parmezan ali kak drug sir po okusu
224,manjših školjk
224,dagnji
224,škampov
224,školjke kapasante ali Jakobove kapice
224,drobno narezane èebule
224,belega vina
224,limoni narezani na rezine
224,olivnega olja
224,na drobno narezanega èesna
224,"na drobno narezanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
224,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
224,na rezine narezanih lignjev
225,o svežih škampovih repkov
225,"beljaka; stepena v sneg"
225,lo dag kokosove moke
225,zaèimbne soli
225,olje za cvrenje.
226,"do <span class=""label-inline"">14"
226,oèišèenih škampovih repkov
226,"manjši pišèanec; lahko uporabimo tudi zajèje ali kako drugo meso."
226,"o dag svinjine; narezane na košèke"
226,dobrega olivnega olja
226,"èesna; narezana na drobno"
226,list lovorja
226,"èebulica; narezana na drobne košèke"
226,"<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zeleni</a> papriki; narezani na trakove"
226,"o dag sipic; narezanih na kolobarje"
226,"veèja paradižnika; olupljena in narezana na košèke"
226,o dag riža
226,"in pol tekocine; zelo vroèe ali kipeèe"
226,žlicke žafrana
226,"zrn <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
226,soli palo pimente
226,o dag kuhanega graha. 
227,<b>Kolièina za 5 oseb:</b>
227,"srednje velikih lignjev; "
227,"sesekljanih lovk;"
227,"drobtin;"
227,"nekoliko ribjega fonda; "
227,"olivnega olja; "
227,"èebule; "
227,"stroki èesna;"
227,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>;"
227,"jajce; "
227,"industrijska ribja zaèimba;"
227,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
227,<b>Omaka:</b>
227,"olivnega olja;"
227,"èesna; "
227,"paradižnikovega concasseja;"
227,"belega vina; "
227,nekoliko ribjega fonda.
228,bele ribe ali ribjih zrezkov
228,sok polovice limone
228,zaèimbne mešanice
228,jajce
228,moke
228,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
228,olje za peèenje
229,sardel ali skuš
229,olja
229,kisa
229,stroki èesna
229,list lovorja
229,kocka sladkorja
229,rožmarina
229,"sol in cela zrna <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
229,"veèja èebula; narezana na tenke rezine"
230,somovih filejev brez kože in kosti
230,kuhanega in olupljenega krompirja
230,kisli kumari narezani na rezine
230,moke
230,masla
230,kruhovih drobtin
230,naribanega sira
230,"drobno narezanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
230,jušne osnove ali juhe
230,Po potrebi še dosolimo in popramo
232,<b>Za omako:</b>
232,"olivno olje; èebulo; èesen; pelate (<span class=""label-inline"">1"
233,sveže tune brez kosti
233,jajci
233,moka
233,pivo
233,sol
233,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> "
234,zavitek listnatega testa 
234,masla   
234,ploèevinka prekajenih ostrig ali kakšnih drugih školjk   
234,"drobno narezanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>   "
234,suhega vina   
234,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu   "
234,rumenjak   
234,sezamova semena po potrebi
235,nastrganega ementalerja
235,mleka ali piva
235,žlicka zmletega gorèiènega semena
235,"žlicke zmlete <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilike</a> "
236,majoneze
236,strokov èesna
236,"sol in beli <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
236,vina
236,drobno narezanega èesnovega drobnjaka
237,rumenjaka
237,vode
237,strtih strokov èesna
237,"sol in beli <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
237,olivnega olja
238,masla
238,moke
238,"šalotka; drobno nasekljana"
238,do 3 žlice drobno nasekljanega drobnjaka
238,sol
238,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
238,juhe 
238,kisle smetane
238,ali jogurta
239,"gobanov; narezanih na tenke rezine"
239,masla
239,moke
239,rdeèega vina
239,juhe ali jušne osnove
239,"peteršiljeva korenina; narezana na drobne košèke"
239,"narezane <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>"
239,korenèek narezan na drobne košèke
239,prekajene šunke ali slanine narezane na košèke
239,sladkorja
239,limoninega soka
239,rdeèe paprike
239,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
240,"srednje veliki jabolki; olupljeni in zmiksani "
240,razredèenega jabolènega kisa
240,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
240,"nastrganega <a href=""https://www.kulinarika.net/recepti/zacimbe/44/hren/"">hrena</a>"
241,kumar
241,krompirja
241,olje ali mast
241,kisle smetane
241,èesna
241,goveja ali kostna juha
241,lovorjev list
241,sol
241,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
242,rumenjaka
242,limoninega soka
242,sol
242,èili omake
242,pekoèe rdeèe paprike
242,omake tabasco
242,kvalitetnega olja
242,sladkorja
243,jajce
243,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorèice</a>"
243,kisa 
243,majhna èebulica
243,Vegete (ali Zaèinke)
243,olje
244,jajèevcev
244,limonin sok
244,"do <span class=""label-inline"">2 žlici"
244,masla
244,moke
244,mleka
244,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
244,strtega èesna
244,naribanega sira
244,lonèek gostega jogurta
245,zavitki gorgonzole (npr. Vindija) 
245,sladka smetana (250 ml)
245,orehov
246,buèk
246,mascarpone sira
246,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
246,sol
246,krebuljica 
247,sliv
247,košèek svežega ingverja
247,list lovorja
247,rdeèega vina
247,brinovi jagodi
247,creme fraiche
247,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"
247,piment 
248,"ali <span class=""label-inline"">3"
248,"<a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>"
248,origano
248,èili
248,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
248,"èebule; èesen"
249,"veèji paradižnik ; narežemo na kockice"
249,žlico na strgalnik nastrgane èebule
249,drobno narezanega zelenega koriandra
249,sol po želji
249,èili omaka po okusu (mora biti pekoèa)
250,"bešamela (na maslu <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>žena moka;zalita z mlekom in pokuhana)."
250,sol
250,muškatni orešèek
250,nastrganega sira
250,sok limone po okusu 
251,sladke smetane
251,"nastrganega <a href=""https://www.kulinarika.net/recepti/zacimbe/44/hren/"">hrena</a>"
251,sol po okusu
251,par kapljic limoninega soka
251,soli
252,Zavitek špagetov
252,<b>Za omako:</b>
252,"èebule; ena paprika; dve manjši buèki; <span class=""label-inline"">4"
253,rdeèe podolgovate paprike
253,.5 kg èebule
253,glava èesna
253,kisa za vlaganje
253,vode
253,soli
253,sladkorja
253,"kilograma dobre <a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorèice</a>"
253,olja
254,belega zelja
254,veliki korenèki
254,majoneze
254,vinskega kisa
254,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorèice</a>"
254,"sesekljanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
254,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
255,"gomolj olupljene in nastrgane gomoljaste <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a> ali 2 stebli stebelne <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>"
255,olupljeni in nastrgani jabolki
255,olupljeni in nastrgani korenèki
255,kisa
255,sladkorja
255,kisle smatane
255,majoneze
256,mlade èebule
256,rdeèe paprike
256,kisle smetane
256,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
257,kislega zelja
257,"skodela vloženega <a href=""https://www.kulinarika.net/recepti/zacimbe/4/ananas/"">ananasa</a>"
257,sladkorja
257,manjša nasekljana èebula
257,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorèice</a>"
257,kisle smetane
258,srednje velikih krompirjev narezanih na kocke
258,"trdo kuhanih jajc; narezanih na kocke"
258,"kuhani koreni; narezani na kocke"
258,skodela kuhanega graha
258,"kisle kumarice; narezane na kocke"
258,limoninega soka
258,olja
258,majoneze
258,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
258,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorèice</a>"
259,v olupku kuhanega krompirja
259,veèja ali 2 manjši šalotki
259,sol
259,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
259,jabolèni kis
259,olivno ali kako drugo olje
260,"Zelje; naribano korenje; paprika; paradižnik; fižol; koruza; tuna; nariban sir ."
260,"Olivno olje; kis; sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
261,srednje velike sveže kumare
261,"jogurta;"
261,"sol;<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; drobnjak; <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>;"
261,"svež <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
261,"mlada èebula;kis; olje; paprika"
262,velikega belega ali pisanega fižola /lahko iz ploèevinke /
262,"veèja èebula ; narezana na tenke kolobarje"
262,".<span class=""label-inline"">5 dl"
262,sok ene limone alli pa kis
262,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
263,"salame (posebne; šunkarice)"
263,sira gauda
263,èebula
263,paradižnike
263,èesna
263,papriki
263,"konzervo koruze (<span class=""label-inline"">20 dag"
263,"Preliv: <span class=""label-inline"">3 žlice"
263,vinskega kisa
263,"žlièko <a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorèice</a>"
263,majoneze
263,noževa konica sladke paprike
263,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> "
264,"o dag paradižnika; narezanega na rezine"
264,"mozarela sira; narezanega na rezine"
264,olivnega olja
264,jabolènega kisa
264,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
264,listièev origana
265,zavitek raviolov
265,skodela kuhanega graha
265,"kuhana koreèka; narezana na kocke"
265,"sveži gobi (npr. golobici ali šampiniona; ki jih uživamo surove) narezani na rezine"
265,majoneze
265,nasekljane kreše ali drobnjaka
265,olja
265,kisa
265,"listi <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a> solate"
265,sol po okusu
266,kuhanega riža
266,ploèevinka kuhanega graha
266,"sira gaude; narezanega na kocke"
266,kuhanega in na trakove narezanega korenja
266,"kuhano pišèanèje oprsje; narezano na kocke"
266,sol po okusu
266,"zdrobljene <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilike</a>"
266,olja (lahko olivnega)
266,vinskega kisa
266,rdeèih redkvic za okrasitev
267,jajèevec
267,sol
267,olje za peèenje 
267,olivnega olja
267,"sok <span class=""label-inline"">1/2"
267,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
267,èesna
268,kisle repe
268,rdeèe paprike
268,paradižnikove mezge
268,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorèice</a>"
268,olja
269,paradižnika
269,èebula
269,zrel avokado ( ko se ga dotaknete ni ne pretrd in ne premehek
269,"olje; kis; sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> "
270,"<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a> paprike"
270,trdi paradižniki
270,oliv
270,kuhanega riža
270,"kuhane govedine ali pišèanèjega mesa; narezanega na trakove"
270,olja
270,kisa
270,strtega èesna
270,"drobno nasekljanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
270,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu "
272,"glavica <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a> solate; lahko je mehka; endivija ali radiè"
272,naribanega sira
272,rezina slanine
272,jabolènega kisa
272,olivnega olja
272,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
272,"pekoèe <a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorèice</a>"
273,"skodele kuhanega; debelozrnatega fižola ali boba"
273,skodeli kuhanih jajènih polžkov Pekatete (žito)
273,"<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> paprika; narezana na rezine"
273,"mladi èebuli; narezani na kolobarje"
273,"trd paradižnik; narezan na kolobarje"
273,"trdo kuhani jajci; narezani na èetrtine"
273,grobo nasekljanih orehov
273,"listi <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a> solate"
273,zdrobljenega ali nasekljanega koprca
273,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
273,olje in kis po okusu
274,"kuhane govedine (lahko tiste; ki je ostala od goveje juhe)"
274,paradižnika
274,paprike
274,trdo kuhana jajca
274,sol
274,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
274,olje
274,kis
274,èebula
274,stroki èesna
274,"<a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a> "
275,cikorije
275,endivije
275,"<a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a>; olupljeno in narezano na rezine"
275,sok polovice limone
275,"naribane <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>"
275,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>ženih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
275,mlada drobno sesekljana èebula
275,strtega èesna
275,zmletih gorèiènih zrn
275,drobno sesekljanega drobnjaka
275,sladkorja
275,olivnega ali koruznega olja
275,vinskega kisa
275,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
276,"paradižnika; narezanega na veèje kose"
276,"èebuli; narezani na kose"
276,"<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> pekoèa paprika; narezana na drobno"
276,"paprika; narezana na rezance"
276,"kumara; narezana na kose"
276,belega sira narezanega na kose
276,olje in zelo malo kisa
276,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
277,"Za <span class=""label-inline"">4"
277,kodraste endivije ali eskarjolke
277,pišèanèjih jeter
277,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
277,olja (po potrebi malo veè)
277,trakasto narezane mesnate slanine
277,"debele; na kocke narezane rezine francoskega belega kruha"
277,drobno nasekljane šalotke
277,drobno sesekljan strok èesna
277,malinovega ali drugega sadnega kisa
277,svežega drobnjaka
278,glavice vitlofa
278,trdo kuhano jajce
278,naribanega sira
278,hrustljavo zapeèenih košèkov slanine
278,strtega èesna
278,limoninega soka
278,olivnega olja
278,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
279,"veèji gomolj <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>"
279,majoneze
279,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorèice</a>; zaželena je pekoèa"
279,sardelni filet
279,"kisla kumarica; narezana na drobne košèke"
279,kisa od kislih kumaric
279,"drobno narezanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
279,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
280,ploèevinka graha
280,skodeli kuhanih testenin
280,ploèevinka rakcev
280,ploèevinka belušev
280,majoneze
280,limoninega soka
280,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
280,sladkorja
280,olja
281,vložene hruške
281,kepica sladoleda
281,Èokolada
281,sladka smetana
282,<b>Za 5 oseb potrebujete:</b>
282,<b>Testo:</b>
282,kvasa
282,ajdove moke
282,bele moke
282,vode li mleka
282,masla
282,sladkorja
282,maslo
282,sol
282,<b>Nadev:</b>
282,skute
282,.5 dl kisle smetane
282,jajce
282,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"
282,sladkorja
282,rozin
282,orehov
283,instant ajdove moke
283,sladkorja
283,jajca
283,limonina lupina
283,mašèoba za pekaè
283,<b>Za poliv:</b>
283,belega vina
283,vode
283,ruma
283,sladkorja
283,limonina lupina
283,"<a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">nageljnove žbice</a>"
283,"palièica <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
284,sodavice
284,malinovega ali ribezovega sirupa
284,sladkorja
284,limonin sok
284,kock ledu
285,<b>Sestavine za palaèinke:</b>
285,"do <span class=""label-inline"">12"
285,skodele pecilnega praška
285,soli
285,skodele sladkorja
285,skodela mleènega prahu
285,sode 
285,Vse sestavine presejemo in dobro zmešamo. Lahko jih hranimo v stekleni posodi do 3 mesece.
285,skodeli prejšnje mešanice
285,skodeli mleka
285,jajce
286,jajci
286,skodelo sladkorja
286,skodelo mleka
286,dobro umešane margarine ali masla
286,skodele presejane moke
286,žlicke pecilnega praška
286,"žlicke <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a> v prahu"
286,žlièko nastrgane limonine lupinice
286,soli
286,nastrganega muškatnega orešèka
287,sladkorja
287,vode
287,margarina
287,o dag zmletih keksov
287,zmletih orehov
287,kuhalne èokolade
287,èokoladna glazura
288,"testa (<span class=""label-inline"">12"
288,jajca
288,sladkorja
288,vanilin sladkor
288,pecilni prašek
288,jogurt
288,jogurtni lonèek olja
288,"orehov ali <a href=""https://www.kulinarika.net/recepti/zacimbe/77/mak/"">maka</a>"
288,rozin (po želji)
288,"voda; sladkor in limona za sirup "
290,"kepice <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladoleda"
290,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"
