id,kolicina,sestavina
20139,6 dag,stopljenega masla
20139,,<b>Nadev:</b>
20139,15 dag,kvalitetnih mletih orehov
20139,5 dag,kokosovega sladkorja
20139,"0;7 dl ,vrele sladke smetane
20139,,rum
20139,,"sneg <span class=""label-inline"">1"
20140,400 g,"piščančjih peruti (<span class=""label-inline"">10"
20140,1 čajna žlička,curry začimbe v prahu
20140,1 čajna žlička,kurkume
20140,,sol
20140,2,jedilni žlici olivnega olja
20140,2,čebuli
20140,"0;5 dl ,vode
20141,,<b>Za pripravo testa; </b>
20141,4,jajca 
20141,400 g,moke 
20141,4 žlice,olja
20141,,kanček soli
20141,,<b>Za pripravo nadeva; </b>
20141,1,glava brokolija
20141,5,strokov česna 
20141,250 g,nepasirane skute 
20141,50 g,dimljenega sira (ali parmezana) 
20141,,sol 
20141,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20141,,kakšna žlica kisle smetane po potrebi
20141,,<b>Za premaz (lepilo); </b>
20141,1,beljak
20142,170 g,masla
20142,90 g,nerafiniranega rjavega sladkorja (muscovado)
20142,1,jajce
20142,1,zravnano polna čajna žlica belega sladkorja (za sneg)
20142,125 g,pirine polnozrnate moke
20142,1,zravnano polna kavna žlica pecilnega praška
20142,"0;5 dl ,"močne; precejene kave"
20142,ščepec,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20142,6,strokov kardamoma
20142,35 g,mleka (približno 2 jušni žlici)
20142,,orehova jedra
20142,,beli mleti sladkor za posip
20142,,ostra moka
20143,10 dag,orehov
20143,10 dag,brusnic
20143,10 dag,temne čokolade
20143,3,jajca
20143,15 dag,rjavega sladkorja
20143,30 dag,pirine moke
20143,3/4 žličke,pecilnega praška
20144,25 dag,sladkorja
20144,35 dag,pirine moke
20144,"12;5 dag ,margarine
20144,2,jajci
20144,1 žlička,pecilnega praška
20144,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20144,12 dag,kokosove moke
20145,200 g,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20145,80 g,mletih orehov
20145,30 g,kokosove moke
20145,140 g,medu
20145,60 g,rožičeve melase
20145,50 g,olivnega olja
20145,1/2 žličke,soli
20145,1/2 žličke,sode bikarbone
20145,žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20145,žlička,ingverja v prahu
20145,1/2 žličke,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a>"
20145,ščep,muškatnega oreška
20146,170 g,mletih orehov
20146,100 g,"kakava (grenki; ""pravi"" kakav)"
20146,žlička,sode bikarbone
20146,ščepec,soli
20146,1,"avokado (okrog <span class=""label-inline"">160 g"
20146,3 žlice,olivnega olja
20146,2 žlici,medu
20146,150 g,nasekljanih datljev
20146,1,jajce
20146,50 g,"temne čokolade (vsaj <span class=""label-inline"">55 %"
20146,70 g,posušenih goji jagod
20146,80 g,"arašidov (nepraženi in nesoljeni; olupljeni)"
20147,1/2,"avokada (okrog <span class=""label-inline"">100 g"
20147,2,vanilijeva sladkorja
20147,100 g,sladkorja
20147,150 g,polnozrnate pirine moke
20147,60 g,konopljinega proteinskega prahu
20147,ščep,pecilnega praška
20147,ščepec,soli
20147,,limonina lupinica
20147,"0;5 dl ,vode
20147,2 žlički,zelenega ali črnega čaja ali filter vrečka
20148,120 g,masla
20148,120 g,sladkorja
20148,2,jajci
20148,200 g,pirine moke
20148,50 g,mletih lešnikov
20148,3 žlice,"kakava (grenki; ""pravi"" kakav)"
20148,3 žličke,pecilnega praška
20148,150 ml,mleka
20148,,<b>Za karamelo:</b>
20148,2 dl,sladkorja
20148,2 dl,sladke smetane
20149,1000 g,moke manitobe
20149,200 g,masla
20149,200 g,rumenjakov
20149,200 g,sladkorja
20149,30 g,kvasa
20149,10 g,soli
20149,400 g,vode
20149,100,sladke smetane
20149,200 g,rozin
20149,100 g,pomarančnih olupkov
20149,2,vanilijeva sladkorja
20150,1/2 kg,moke
20150,1/4 kg,masti
20150,4 dag,kvasa
20150,malo,mleka
20150,,marmelada za nadev
20150,,sladkor v prahu
20151,6 dl,polnomastnega mleka
20151,350 dag,rjavega sladkorja (lahko kombinirate z melaso)
20151,200 g,čokolade za kuhanje
20151,,"paličica <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20151,ščepec,"mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20151,nekaj kapljic,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijeve</a> arome"
20151,5,nageljnovih žbic
20151,3-5,zvezdastih janeževih rožic
20151,"2;5 dl ,čistega alkohola ali sadjevca
20151,1 dl,rjavega ruma
20152,150 g,moke
20152,150 g,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a> ali lešnikov"
20152,150 g,	sladkorja
20152,1 žlička,pecilnega praška (brez vrha)
20152,1 žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20152,1 ščepec,soli
20152,1,jajce
20152,100 g, hladnega masla
20152,1,kozarec marelične ali pomarančne marmelade
20152,150 g,kuverture ali čokoladne glazure (temna čokolada + maslo + malo olja)
20152,,"orehi; lešniki; mandlji; pistacije; sončnična semena "
20153,2 skodelici,moke
20153,1 čajna žlička,pecilnega praška
20153,1/4,čajne žličke soli
20153,2,+ 1/2 jedilne žlice mletega ingverja
20153,1/2,"čajne žličke <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20153,1/2,čajne žličke mletih nageljnovih žbic
20153,1/2 skodelice,olja oljne ogrščice (ali drugega)
20153,1/4 skodelice,črne melase
20153,1/4 skodelice,mleka (lahko veganskega)
20153,1 skodelica,sladkorja
20153,1 čajna žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijeve</a> arome"
20154,80 ml,balzamičnega kisa
20154,60 g,rjavega sladkorja
20154,500 g,drobno narezanega rdečega zelja 
20154,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a> granny smith (ali kakšno drugo čvrsto malo kiselkasto <a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a>); narezano na rezine"
20154,120 g,"+ <span class=""label-inline"">40 g"
20154,40 ml,"+ <span class=""label-inline"">2 žlici"
20154,110 g,nadrobljenega mehkega kozjega sira (chevré)
20154,75 g,grobo nasekljanih orehov
20154,1 strok,stisnjenega česna
20154,185 g,moke
20154,120 g,"masla; narezanega na kocke (do uporabe hranimo v hladilniku)"
20154,1/4 žličke,soli
20154,2,"rumenjaka + <span class=""label-inline"">1"
20154,150 ml,stepene sladke smetane
20154,1,jedilna žlica konjaka
20154,,"potrebujemo tudi tortni model premera <span class=""label-inline"">24"
20155,250 g,"<a href=""https://www.kulinarika.net/recepti/zacimbe/77/mak/"">maka</a>"
20155,4 dl,mleka  
20155,6,jedilnih žlic mletega sladkorja
20155,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20155,100 g,masla
20155,1,jedilna žlica drobtin
20155,1,jajce
20155,2,jedilni žlici kisle smetane
20156,200 g,mletih rožičev
20156,6 dl,mleka
20156,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20156,5,jedilnih žlic mletega sladkorja
20156,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"
20156,100 g,mlasla
20156,2,jedilni žlici kisle smetane
20156,1,"manjše <a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a>"
20156,1,beljak
20157,4,puranji zrezie
20157,2,"cl sladke smetane (jaz sem uporabila trdo s. smetano. Če uporabite tekočo; dodajte samo dl vode.)"
20157,2 dl,vode
20157,,muškatni orešček
20157,,drobnjak
20157,,sol
20157,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20157,,olje
20157,,voda
20157,,moka
20159,130 g,"beljakov (<span class=""label-inline"">4-5"
20159,180 g,sladkorja
20159,165 g,moke (tip 500)
20159,1 dl,mleka
20159,1 dl,olja
20159,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20159,1,pecilni prašek
20159,pest,orehov (jedrca) in pest rozin
20160,1 l,belega ali rdečega vina
20160,2 dl,vode
20160,9 dag,sladkorja
20160,3 vrečke,mešanice za kuhano vino Kotany
20160,3,rezine pomaranče
20160,5,rezin limone
20161,,<b>Testo:</b>
20161,250 g,moke
20161,125 g,masla
20161,60 g,sladkorja v prahu
20161,2 žlici,kakava
20161,1,jajce
20161,1 žlica,vode
20161,,"<b>Krema ""after eight"" :</b>"
20161,300 g,bele čokolade
20161,150 ml,smetane za stepanje
20161,1 žlica,ekstrakta mete
20161,,<b>Čokoladna krema:</b>
20161,300 g,jedilne čokolade
20161,250 ml,smetane za stepanje
20162,,<b>Biskvit:</b>
20162,6,jajc
20162,4 žlice,sladkorja
20162,1 vrečka,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20162,6 žlic,ajdove moke
20162,2 žlici,mletih orehov
20162,2 žlici,grenkega kakava
20162,1/2 vrečke,pecilnega praška
20162,,<b>Kostanjeva krema:</b>
20162,500 g,mascarpone sira
20162,500 g,"kostanjev (kuhanih; olupljenih in pretlačenih)"
20162,2 žlici,kostanjevega medu
20162,žlica,ruma
20162,,<b>Figov džem:</b>
20162,400 g,fig (čez noč namoči v vodi) 
20162,,<b>Nadev iz bučnic:</b>
20162,200 g,mletih bučnih semen
20162,2 žlici,čistega bučnega olja
20162,žlica,kostanjevega medu
20162,,<b>Čokoladni preliv:</b>
20162,200 g,jedilne čokolade
20162,200 g,temne čokolade z vsaj 70 % kakava
20162,300 g,sladke smetane
20162,,bučna semena za okras
20163,2,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"
20163,2 žlici,Nutele
20163,3 dl,hladnega mleka
20163,malo,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20164,1,zavitek biskvitkov (kupljeni polkrožni piškoti)
20164,2 - 3,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"
20164,12 dag,temne čokolade
20164,2 dl,sladke smetane
20164,,kokosova moka
20165,500 g,krompirja
20165,150 g,sira feta
20165,3,mlade čebule
20165,10 dag,črnih oliv
20165,5 dag,večjih kaper
20165,,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20165,,sveža meta
20165,1 žlica,"sesekljanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20165,,<b>Za preliv:</b>
20165,8 žlic,olivnega olja
20165,5,filejev inčunov
20165,3 žlice,čvrstega jogurta
20165,2 žlici,kisle smetane
20165,,sesekljan koper
20165,,sok ene limone
20165,1 žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčičnih semen</a>"
20166,3,manjši jajčevci
20166,500 g,"mocarele (večja; za lažje rezanje)"
20166,,"pločevinka vloženega paradižnika (<span class=""label-inline"">400 g"
20166,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>"
20166,,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20166,,moka
20166,,olivno olje
20166,100 g,parmezana
20167,100 g,kokosove maščobe
20167,60 g,rjavega sladkorja
20167,2 vrečki,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20167,150 g,pirine polnozrnate moke
20167,"1;5 ,zravnane žličke pecilnega praška
20167,2,jajci
20167,2,veliki žlici mleka
20167,100 g,sesekljanih (ali zelo grobo mletih orehov)
20167,120 g,rozin
20167,100 g,mletega sladkorja
20167,2,veliki žlici limoninega soka
20167,,srebrne sladkorne kroglice
20167,,maščoba in ostra moka za pekač
20168,,solata
20168,,"kruh; narezan na kocke"
20168,,panceta
20168,,parmezan
20168,,česen
20168,,olje
20168,,kis
20168,žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"
20168,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20168,,sol
20169,1 kg,"svežih; po možnosti jadranskih kalamarov (dolgi naj bodo vsaj <span class=""label-inline"">10"
20169,,oljčno olje
20169,3,stroki česna
20169,,"vejica <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20169,2,suha paradižnika
20169,pest,sveže špinače
20169,žlica,parmezana
20169,žlička,drobtin
20169,,cca. dl belega vina 
20169,1,jajce
20169,,sol
20170,700 g,krompirja
20170,2 velika,korenja
20170,4,stroki česna
20170,,suh zdrobljen rožmarin
20170,850 g,vložene rdeče pese
20170,75 g,"feta sira; nalomljenega v kocke"
20170,pest,sveže mete
20170,,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20170,2 žlici,olivnega olja
20170,3 l,vode
20171,2,"večji krvavici (približno <span class=""label-inline"">400 g"
20171,4,jušne žlice svinjske masti
20171,1 kg,naribanega kislega zelja
20171,1,srednje velika čebula
20171,nekaj,"zrn črnega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20171,1,lovorjev list
20171,ščep,timijana
20171,1,zvrhano polna kavna žlica sladke prekajene rdeče mlete paprike
20171,,ocvirki
20172,,<b>Biskvit:</b>
20172,1 skodelica,"(<span class=""label-inline"">2;5 dl"
20172,1 skodelica,moke 
20172,1 skodelica,rjavega sladkorja 
20172,1/2,čajne žličke pecilnega praška 
20172,1/2,čajne žličke sode bikarbone 
20172,1/4 ,"čajne žličke <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a> "
20172,1/4,čajne žličke ingverja v prahu 
20172,1/4,čajne žličke muškatnega oreščka 
20172,1/4,"čajne žličke pimenta (ali <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a>) "
20172,1 čajna žlička,"arome <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a> "
20172,3,večja jajca 
20172,1/2,čajne žličke soli
20172,,<b>Krema:</b>
20172,250 g,kremnega sira 
20172,100 g,masla
20172,1 skodelica,sladkorja v prahu
20172,1 čajna žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"
20172,,sladkor v prahu za posipanje po krpi in po ruladi
20173,5,rumenjakov
20173,100 g,sladkorja (20 + 80 g)
20173,70 g,blanširane in zmlete špinače
20173,5,beljakov
20173,45 g,moke
20173,26 g,masla
20174,8,beljakov
20174,17 dag,sladkorja 
20174,8 dag malo,raztopljenega masla
20174,16 dag,moke 
20174,10 dag,rozin 
20174,10 dag,"suhih fig; narezanih "
20174,10 dag,"marelic; narezanih"
20174,10 dag,"orehov; grobo sesekljanih "
20174,,limonina lupina
20175,8,pomaranč
20175,6,limon
20175,1 kg,sladkorja
20176,,konzerva (poljubnega) fižola
20176,,konzerva čičerike
20176,,konzerva leče
20176,250 g,stročjega fižola
20176,,por
20176,ščepec,"soli in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20176,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20176,,"bučno olje (100%; domače)"
20176,,"belo olje (sončnično; rastlinsko; repično:..)"
20176,,jabolčni kis
20176,,feta sir
20177,100 g,špeha ali pancete
20177,nekaj,"vejic <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20177,20 g,"- <span class=""label-inline"">30 g"
20178,8,palačink
20178,10,Leibniz piškotov
20178,,<b>Karamel:</b>
20178,300 g,sladkorja
20178,2 dl,smetane za stepanje
20178,,<b>Čokolada:</b>
20178,100 g,jedilne čokolade
20178,"1;5 dl ,smetane za stepanje
20180,,<b>Za testo:</b>
20180,250 g,bele moke
20180,3,jajca
20180,žlica,olja
20180,2 žlici,vode
20180,,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20180,,<b>Za nadev:</b>
20180,2,srednji čebuli
20180,5,strokov česna
20180,500 g,svežih šampinjonov
20180,,"posušen mleti <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majaron</a>; mleta <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>; mleti origano; malo suhega drobnjaka; sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20180,250 g,Ricotte
20180,,<b>Za paradižnikovo omako:</b>
20180,1 velika,čebula
20180,3,stroki česna
20180,"0;5 l ,paradižnikove omake
20180,,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majaron</a>; origano"
20180,,<b>Za sirovo omako:</b>
20180,,en paketek smetane za kuhanje
20180,2 žlici,kisle smetane
20180,,"nariban sir po izbiri; ali pa kakšen topljen sirček"
20180,,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; origano; <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majaron</a> ipd."
20181,,<b>Testo; </b>
20181,300 g,moke
20181,200 g,masla 
20181,100 g,sladkorja v prahu
20181,,eno jajce 
20181,,<b>Karamela; </b>
20181,400 g,kondenziranega mleka
20181,100 g,mehkega rjavega sladkorja
20181,100 g,masla
20181,,<b>Okras:</b>
20181,3 dl,sladke smetane 
20181,3,"velike <a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"
20181,5 g,temne čokolade
20182,2,zavoja Albert keksov 
20182,,"trije različni pudingi (lahko tudi isti; a je lepše; če so različni)"
20182,ena,sladka smetana
20182,,kompotova voda (po želji)
20183,450 g,moke
20183,50 g,masla
20183,150 g,jogurta
20183,1 žlička,medu
20183,ščepec,sode bikarbone
20183,,sol po potrebi
20183,1 vrečka,suhega kvasa
20183,200 g,olupljene rdeče pese
20183,1,jajce
20184,,<b>Biskvit:</b>
20184,4,jajca
20184,100 g,sladkorja
20184,100 g,moke
20184,,<b>Za namakanje biskvita:</b>
20184,3 dl,vode
20184,30 g,sladkorja
20184,,<b>Bananin nadev:</b>
20184,4,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"
20184,150 g,sladkorja
20184,500 g,smetane za stepanje
20184,10 g,"želatine (<span class=""label-inline"">6"
20185,1/2 kg,faširanega mesa (mešano)
20185,2,srednji čebuli
20185,2 stroka,česna
20185,2,"zmleti žemljici; manjši"
20185,2,jajci
20185,,srednje veliko korenje
20185,žlička,soli
20185,žlička,vegete
20185,ščepec,rdeče paprike
20185,ščepec,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20186,250 g,ajdove moke
20186,250 g,sladkorja
20186,250 g,masla sobne temperature
20186,250 ml,mleka
20186,1 vrečka,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20186,1 vrečka,pecilnega praška
20186,ščep,soli
20186,5,jajc
20186,,<b>NADEV:</b>
20186,400 g,ribezove marmelade
20186,,<b>POSIP:</b>
20186,,netopljiv sladkor v prahu
20187,2 kosa,polnozrnatega kruha
20187,2,paradižnika
20187,2,jajci
20187,8,brstičnih ohrovtov
20187,,sol
20187,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20187,1,jedilna žlica olivnega olja
20187,2,jedilni žlici kisa
20188,,<b>Čebulna juha:</b>
20188,750 g,čebule
20188,45 g,masla
20188,45 g,moke
20188,370 ml,mleka
20188,,voda
20188,,vegeta
20188,1,goveja kocka
20188,,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20188,,<b>Tirolski knedli:</b>
20188,300 g,belega kruha ali toasta
20188,250 ml,mleka
20188,150 g,sira gavda ali edamec
20188,100 g,parmezana
20188,150 g,"""speckwürfel"" iz Hoferja (lahko tudi na koščke narezana prekajena slanina; pršut...)"
20188,1,manjša čebula
20188,1,JŽ masla + za popečt knedle
20188,1,JŽ moke
20188,2 žlici,drobtin + za popečt knedle
20188,3,jajca
20188,1,"JŽ <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>/ drobnjak"
20188,,sol
20189,7 kg,rdeče paprike
20189,"1;75 kg ,paradižnika (bolj zrelega)
20189,440 ml,belega olja
20189,440 ml,kisa (jaz uporabljam domač jabolčni kis)
20189,430 g,sladkorja
20189,90 g,soli (približno dve pesti)
20189,"3;5 dl ,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"
20189,2 dl,"<a href=""https://www.kulinarika.net/recepti/zacimbe/44/hren/"">hrena</a>"
20190,1,lonček mletih lešnikov
20190,2 žlici,kakava v prahu 
20190,4 žlice,kokosove maščobe
20190,2 žlici,kokosovega sladkorja
20191,1 kg,piščančjih prsi
20191,3 žlice,rjavega sladkorja
20191,3 žlice,svetle sojine omake 
20191,ena,limona
20191,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/4/ananas/"">ananas</a>"
20192,1/2 kg,moke
20192,1,kvas
20192,1 žlička,soli
20192,20 g,masla
20192,,"cca. <span class=""label-inline"">3 dl"
20192,3 žlice,olivnega olja
20192,1 žlica,rožmarina
20192,1 žlička,soli
20193,500 g,sladkorja
20193,1 dl,vode
20193,300 g,keksov
20193,100 g,margarine
20193,4 žlice,ruma
20193,100 g,kokosove moke
20193,,čokolada in mrvice za preliv
20194,500 g,moke
20194,"2;5 dl ,vode
20194,1/2,kocke svežega kvasa
20194,1,jajce
20194,1,rezana žlica sladkorja
20194,žlička,soli
20194,5 žlic,olivnega olja
20194,1 žlica,olja za premaz
20195,6,rumenjakov
20195,18 dag,sladkorja
20195,2 žlici,ruma 
20195,12 dag,ajdove moke 
20195,6,beljakov
20195,,papir za peko za pekač
20196,,manjša rdeča čebula
20196,250 g,svežega zelja
20196,,"mala <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> paprika"
20196,10 g,kurkume
20196,,himalajska sol
20196,ščep,zelenjavne mešanice
20196,,olivno olje
20196,60 g,kvinoje
20197,,<b>Masa:</b>
20197,4 dl,mleka
20197,3,jajca
20197,ščepec,soli
20197,ščepec,sladkorja
20197,polovica,"pirine (presejane) in polovica polnozrnate pirine moke (moko dodamo po občutku; da je masa ravno prav tekoča)"
20197,,olje ali maslo za pečenje
20197,,<b>Nadev:</b>
20197,150 g,mletih lešnikov (ali orehov)
20197,50 g,sladkorja
20197,1/2,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20197,pest,rozin predhodno namočenih v rum (namakamo jih eno uro)
20197,2,jajci
20197,5,velikih žlic kisle smetane (lahko skuta)
20197,,<b>Za premaz:</b>
20197,2,veliki žlici kisle smetane
20197,1 žlica,sladkorja
20198,,<b>Testo:</b>
20198,25 dag,moke
20198,18 dag,masla
20198,12 dag,sladkorja v prahu
20198,10 dag,mletih orehov
20198,3 žlice,mleka
20198,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20198,1/2 žličke,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20198,,<b>Polnilo:</b>
20198,,kakijev pire
20198,,mleti praženi madlji
20198,,rjav sladkor
20199,1 kg,lignjev
20199,2 dl,pelatov oz. spasiranega paradižnika
20199,1,manjša bučka
20199,1,rumena + 1 rdeča paprika
20199,1,paradižnik
20199,1,čebula 
20199,5,strokov česna
20199,5,šampinjonov 
20199,"0;5 - 1 dl ,kvalitetnega belega vina
20199,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20199,,oljčno olje
20200,50 g,slanine
20200,4,jajca
20200,4,koruzne tortilje
20200,1,manjša čebula
20200,1,paradižnik
20200,60 g,naribanega sira
20200,,sol
20200,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20201,"1;5 kg ,kunca
20201,200 g,šampinjonov
20201,300 g,mladega graha (lahko tudi zmrznjen)
20201,50 g,pancete
20201,50 g,pinjol
20201,6 žlic,olivnega olja
20201,1,večja glava čebule
20201,3,stroki česna
20201,"1;5 dl ,črnega vina
20201,,moka
20201,2 žlici,masla
20201,1 žlica,paradižnikovega koncentrata
20201,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20201,,sol
20201,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20201,,origano
20201,,voda
20202,600 - 700 g,telečjih jeter
20202,1 dl,temeljne omake (recept je v bazi)
20202,300 g,krompirja
20202,1,glava čebule
20202,2 stroka,česna
20202,20 g,kaper
20202,1 žlica,paradižnikovega koncentrata
20202,1 dl,dobrega belega vina
20202,malo,olja
20202,malo,vinskega kisa
20202,,origano
20202,,limona
20202,,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20202,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20203,,večja kavna ali srednja čajna posodica testenin
20203,,paket puranjih ali piščančjih prsi
20203,1,"sveža <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> paprika"
20203,1,sveža rumena paprika
20203,čajna žlička,kaper
20203,ščepec,soli
20203,,jedilna žlica majoneze
20203,,jedilna žlica kisle smetane
20203,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20203,,manjša čebula
20203,,jedilna žlica olivnega olja
20204,500 g,bele moke FARINA UNIVERSAL
20204,1,suhi kvas
20204,½,pecilnega praška
20204,1,čž sladkorja
20204,,¾ čž soli
20204,45 g,masla ali 30 g Ghee masla 
20204,1,"lonček jogurta (<span class=""label-inline"">180 g"
20204,180 ml,tople vode
20205,4,jajca 
20205,160 g,sladkorja
20205,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20205,½ vrečke,pecilnega praška
20205,1 čajna žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20205,100 ml,bučnega olja
20205,100 ml,vode
20205,250 g,bele moke
20205,200 g,grobo mletih bučnih semen (golice)
20206,250 g,bele moke
20206,70 g,rožičeve moke
20206,1,pecilni prašek
20206,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20206,100 g,temne čokolade
20206,1 pest,rozin
20206,40 g,rjavega sladkorja
20206,2 žlici,medu 
20206,1,jajce 
20206,3 dl,mleka
20206,1 dl,olja
20207,200 g,grobo zdrobljenih pistacij
20207,75 g,jedilnega škroba
20207,100 g,sladkorja
20207,4,jajca
20207,,"narbana lupina <span class=""label-inline"">1"
20207,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20208,315 g,ajdove moke
20208,1,pecilni prašek
