id,sestavina
20202,telečjih jeter; temeljne omake (recept je v bazi); krompirja; glava čebule; česna; kaper; paradižnikovega koncentrata; dobrega belega vina; olja; vinskega kisa; origano; limona; "sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20203,večja kavna ali srednja čajna posodica testenin; paket puranjih ali piščančjih prsi; "sveža <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> paprika"; sveža rumena paprika; kaper; soli; jedilna žlica majoneze; jedilna žlica kisle smetane; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; manjša čebula; jedilna žlica olivnega olja
20204,bele moke FARINA UNIVERSAL; suhi kvas; pecilnega praška; čž sladkorja; ¾ čž soli; masla ali 30 g Ghee masla ; "lonček jogurta (<span class=""label-inline"">180 g"; tople vode
20205,jajca ; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; pecilnega praška; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; bučnega olja; vode; bele moke; grobo mletih bučnih semen (golice)
20206,bele moke; rožičeve moke; pecilni prašek; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; temne čokolade; rozin; rjavega sladkorja; medu ; jajce ; mleka; olja
20207,grobo zdrobljenih pistacij; jedilnega škroba; sladkorja; jajca; "narbana lupina <span class=""label-inline"">1"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20208,ajdove moke; pecilni prašek; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; sladkorja; jajci; "naribana lupina <span class=""label-inline"">1"; olja; čvrsti jogurt (180 g); narezanega suhega sadja
20209,<b>Piškotno dno:</b>; grobo zdrobljenih keksov ; jedilnih žlic mleka; instant brezkofeinske kave (v prahu); staljenega masla; <b>Krema:</b>; "prašek za <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> ali smetanov puding"; jedilnih žlic sladkorja; kavne žličke instant brezkofeinske kave (v prahu); mleka; ricotte ali sirnega namaza; sladke smetane; želatine v prahu; jedilne žlice mrzle vode; jedilni žlici ruma
20210,jajc; sladkorja v prahu; moke; čokolade (vse razen kuverture); masla; kakav za posip modelčkov; modelčkov za souffle; *gozdni sadeži
20211,ajdove moke; sladkorja; masla sobne temperature; grobo mletih lešnikov; večji naribani jabolki; naribana lupina 1 bio limone; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; pecilnega praška; jajc; <b>Nadev:</b>; ribezove marmelade; <b>Preliv:</b>; čokolada + olje
20212,<b>Testo:</b>; zmehčanega masla; kokosove moke; polnozrnate moke + še malo za razvaljati; jajce; jedilni žlici medu; <b>Mascarpone krema:</b>; sira mascarpone; sladkorja v prahu; mleka; <b>Kivijev puding:</b>; kiviji; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding"; jedilna žlica sladkorja; vode
20213,koruzne moke; ostre moke; kvasa; sladkorja; "tekočine (pol mleka; pol vode)"; soli
20214,<b>Za SRCE oz. SREDICO (okrogel pekač premera 34 cm):</b>; "moke tip <span class=""label-inline"">400 "; sladkorja; jajci; masla sobne temperature; mleka; zamašek ruma; grenkega kakava; pecilni prašek; soli; <b>Za OBROBNI DEL PECIVA:</b>; "moke tip <span class=""label-inline"">400 "; jajc; sladkorja; masla sobne temperature; mleka; "naribana lupina <span class=""label-inline"">1"; pecilni prašek; soli; "(lahko <span class=""label-inline"">5 čajnih žličk"
20215,pomaranči ; jedilne čokolade ; moke; pecilnega praška ; masla; sladkorja; soli ; jajca ; kakava
20216,moke; sladkorja; masla; sladkornega sirupa (=20 dag); smetane ; voda po potrebi; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; zmletega ingverja; zmletih nageljnovih žbic; mletega kardamoma ; kakava; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; <b>Predlagam za dodatek tudi:</b>; sveže nariban muškatni orešček; "mleta <a href=""https://www.kulinarika.net/recepti/zacimbe/48/janezeva-zvezda-zvezdnati-janez-/"">janeževa zvezda</a>"; mletega čilija
20217,sira mascarpone; sadnega jogurta (katerega koli); sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; melona ; jagode; borovnice ali maline
20218,pire; čebula; česna; "timijan; <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; "suhih jurčkov (lahko tudi šampinjoni;...)"; kisle smetane; sladke smetane; jajc; parmezana
20219,špagetov; večji stroki česna; jušne žlice olivnega olja; posušeni čiliji (peperoncini) ali svež čili (količino določimo po okusu); "morska sol in sveže mleti črni <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; vejica svežega peteršiljevega listja
20220,rjavega fižola; ješprenja; krompirja; korenja; sveže čebule; kislega zelja ali repe; prekajene slanine; glavice česna; lovorjevi listi; "čž celega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"; "jž <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majarona</a>"; jž mlete rdeče paprike; čž šetraja; sol; olja; jž domače vegete
20221,<b>Čokoladni biskvit:</b>; jajca; sladkorja; moke; "staljenega; a ne vročega masla"; jedilni žlici grenkega kakava; zamašek ruma; pecilnega praška; mleko za navlažitev pečenega biskvita; <b>Krema:</b>; mascarponeja; sladke smetane; sladkanega pasijonkinega pireja
20222,graha; korenja; krompirja; kislih kumar; rdeča paprika; ž majoneze; ž kisle smetane; jajc; zelenjavne juhe; mlete želatine; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; sol"
20223,riža; mleka; soli; jajca; sladkorja; masla; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"; veliki jabolki
20224,mleka; filter vrečki čaja mete; čokolade v prahu
20225,"<b>Za rahel <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a> biskvit:</b>"; jajca; ovsene moke; "mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"; sladkorja v prahu (ali stevie v pravilnem razmerju); kisle smetane; <b>Puhasta jogurtova krema:</b>; lahkega navadnega jogurta; grškega jogurta z 0% maščobe; "sladke smetane (midva sva uporabila <span class=""label-inline"">300 ml"; lističev želatine; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"; sladkorja v prahu (ali stevie v pravilnem razmerju); <b>Sočnost zagotovimo z:</b>; marmelado (brez dodanega sladkorja); kiviji
20226,Testo; jajc; sladkorja; moke; Krema; mleka; sladkorja; jajci; moke; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; rastlinske smetane; rastlinske masti; čokolade
20227,<b>Za testo:</b>; moke; masla; sladkorja v prahu; rumenjaki; kakava v prahu; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; soli; <b>Za nadev in dekoracijo:</b>; jedilne čokolade; sladke smetane; prah soli; kuhane kave; "orehi; lešniki; mandlji"
20228,<b>Testo:</b>; "moke tipa <span class=""label-inline"">500"; Nutelle; jajca; <b>Nadev: </b>; Nutelle; lešnikovega krokanta ali grobo zdrobljenih lešnikov
20229,moke; kocka kvasa; margarine; pribl. 200 ml mleka; soli; sladkorja
20230,jajca; margarine (to je pol zavitka); sladkorja; moke; pecilni prašek; čokolade v prahu; mlačne vode
20231,<b>Testo:</b>; moke; jedilnega škroba; pecilnega praška; zmehčanega masla; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; veliki jajci sobne temperature; soli ; bio limona (limonina lupinica + sok); <b>Dekoracija:</b>; sladkorja v prahu; sok 1/2 limone 	; ali; čokoladna glazura; "pekač za kolačke (za <span class=""label-inline"">12"
20232,svinjskih rebrc; šampanjca; glava česna; čebula; rožmarina; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20233,<b>Testo:</b>; kakavovih oz.čokoladnih keksov (Leibnitz); masla; <b>Kreme:</b>; <b>Za plast s TEMNO ČOKOLADO:</b>; temne čokolade; kremnega sirnega namaza (Philadelphia); "(<span class=""label-inline"">2"; sladke smetane; (2 lista) želatine; <b>Za plast z MLEČNO ČOKOLADO:</b>; mlečne čokolade; kremnega sirnega namaza (Philadelphia); "(<span class=""label-inline"">2"; sladke smetane; (2 lista) želatine; <b>Za plast z  BELO ČOKOLADO:</b>; bele čokolade; jedilna žlica mleka; kremnega sirnega namaza (Philadelphia); (2 jedilni žlici) sladkorja v prahu; sladke smetane; (2 lista) želatine
20234,"Pekač za pite premera <span class=""label-inline"">26"; <b>Testo:</b>; Speculaas piškotov ali polnozrnatih Leibnitz keksov; staljenega masla; <b>Nadev:</b>; kremnega sirnega namaza; nesladkanega pasijonkinega pireja; "(<span class=""label-inline"">1"; jajca; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; sladkorja; jedilnega škroba (Gustin)
20235,"Okrogel pekač premera <span class=""label-inline"">36"; <b>Krhko testo  s pivom:</b>; moke; soli; piva; hladnega masla; <b>Nadev:</b>; ricotte; blanširane špinače ; narezanega pečenega pršuta; soli; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; jedilna žlica origana; ribanega parmezana; jajc; <b>Premaz:</b>; jajce
20236,jajca; sladkorja; grenkega kakava; stopljenega nevročega masla; ricotte; skuhane močne prave kave (sladkane); zamašek ruma; moke; pecilni prašek; <b>Preliv:</b>; čokolada + mleko ali sladka smetana = 1+1
20237, Philadelphia sirčka; masla; sladkorja; moke; rumenjak; soli; konička čajne žličke sode bikarbone; "marmelada; Nutella"
20238,PZ moke ; "drobno mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"; tople vode; čž soli; medu; suhi kvas ali 1 kocka (25 g) kvasa; "stopljenega masla ali <span class=""label-inline"">3"; "jajci ali <span class=""label-inline"">2"
20239,"lonček (<span class=""label-inline"">2 dl"; lončke mleka; jajci; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; "rjavega sladkorja (v kolikor želimo slajši narastek; lahko dodamo več žlic sladkorja)"
20240,<b>Tortna osnova (pekač premera 24 cm):</b>; masla; sladkorja; jajci; nad paro stopljene bele čokolade; moke; grobo zdrobljenih orehov; limoninega soka; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; <b>Srednja biskvitna plošča (pekač premera 20-22 cm):</b>; jajce                               ; sladkorja               ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor              "; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>                                   "; moke; škroba; <b>Jabolčna krema:</b>; drobno naribanih neožetih kislih jabolk (Granny Smith); sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a> po okusu"; sladke smetane; listov želatine
20241,pomaranče (odvisno od velikosti); jedilne čokolade; moke; pecilnega praška; masla/margarine; sladkorja; jajca; kakava v prahu
20242,bele moke; margarine; sladkorja; veliki žlici medu; jajce; "mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a>"; "mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; jedilne sode; mrzlega mleka; limonina lupina
20243,jajc; "smetane (sladke ali kisle ali tiste; posnete z domačega mleka)"; sladkorja; vanilijeva sladkorja; pecilnega praška; limonina lupina (po želji); masla; bele moke; "valjar; peki papir in modelčki za peko"
20244,"mletih praženih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>    "; kakava ; sode; "mlete <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"; soli; mehkega avokada  ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banana</a>; zelo zrela         "; jajce; stopljenega kokosovega olja; javorjevega sirupa ; temne čokolade s 85% kakava ; mandljevih lističev 
20245,"indijskih oreščkov; namočenih <span class=""label-inline"">3"; vode; prehranskega kvasa; česna; sok polovice limone; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"; drobnjaka
20246,chia semen; bučnih semen; sončničnih semen; sezama; vode; strtega česna; zeliščne soli; "kajenskega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20247,sladkorja; moke; sode bikarbone; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; jajci; lonček navadnega jogurta; stopljenega masla; marelična marmelada
20248,<b>Piškotna podlaga:</b>; maslenih piškotov; "mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"; masla; <b>Borovničev nadev:</b>; borovnic; sladkorja; smetane za stepanje; želatine v prahu; <b>Smetanov nadev:</b>; smetane za stepanje; kisle smetane; želatine v prahu; sladkorja v prahu
20249,kvasa; margarine; rumenjakov; mleka; jedilne žlice ruma; sladkorja; "zavojček <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja (cca. 10 g)"; posebne pšenične moke; soli; "naribana lupinica <span class=""label-inline"">1"
20250,navadne moke; kocke kvasa; sladkorja; in pol žličke soli; vode
20251,velikega avokada; jedilni žlici medu; "mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"; jedilna žlica kakava; zavitek listnatega testa / 275 g (puff pastry); jedilna žlica vode
20252,"<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> bučka"; srednje velika čebula; olja ali masla; argove kocke; timijana; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; sol"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a> ali drobnjak"; s kupom kisle smetane
20253,<b>Testo:</b>; zavojček suhega kvasa; tople vode; "cela in <span class=""label-inline"">1/4 skodelice"; stopljenega masla; sladkorja; jajci; soli; "do <span class=""label-inline"">6"; <b>Omaka:</b>; jabolk; sladkorja; pomarančnega soka; belega vina (po želji) ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčki</a>"; stopljenega masla; cela in 1/4 skodelice sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; rjavega sladkorja (priporočam muscovado)
20254,<b>Za bananino testo:</b>; "pšenične moke tip <span class=""label-inline"">500"; pecilnega praška; sode bikarbone; soli; masla; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja "; rjavega trsnega sladkorja; rumenjaki (ali eno jajce) velikosti L; jajci velikosti L; "veliki zreli <a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"; rdeča ali roza jedilna barva; <b>Za čokoladno testo:</b>; "pšenične moke tip <span class=""label-inline"">500"; pecilnega praška; sode bikarbone; soli; sladkorja; jedilne žlice temnega kakava v prahu; mleka; sončničnega olja
20255,margarine; sladkorja; "zavitka <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; jajci; moke; pecilnega praška; soli; grobo sesekljanih orehovih jedrc; grobo nasekljane jedilne čokolade; malih čokoladnih žitnih kroglic
20256,"posušenega paradižnika; vloženega v <span class=""label-inline"">1 dl"; strokov česna; čilija ali več po okusu; posušenega origana ; sol po okusu; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20257,zrel avokado; drobno sesekljane čebule; ali pol konzerve rdečega fižola; trdo kuhano jajce; bučnega olja; jabolčnega kisa; oz po okusu Bio provansalska sol
20258,mešanega mletega mesa; rdeč korenček; večja čebula; olivno olje; mlete sladke paprike; stroki česna; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; drobtine ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; olje; surovo jajce; kuhana jajca; olivno olje
20259,<b>Za testo:</b>; bele moke ; pecilnega praška; soli; stopljenega masla; olja; sladkorja; "semena <span class=""label-inline"">1 "; jajci; "zamašek <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"; mleka; stopljeno maslo ali kokosova maščoba za pekač
20260,<b>Za biskvit:</b>; jajca; moke; sladkorja; mleka; olja;  kakava; pecilni prašek; vanilijeva sladkorja; <b>Za nutellino kremo:</b>; mascarponeja; sladke smetane; veliki žlici Nutelle; <b>Za navlažitev biskvita:</b>; <b>Malinov sok:</b>; sok malin + malo ruma + sladkor po okusu; <b>Mlečni sok: </b>; mleka + rum + sladkor po okusu; zamrznjenih malin; sladke smetane; mrvice za okras
20261,"bele moke tip <span class=""label-inline"">500"; zavitka suhega kvasa ali ¼ kocke (10 g) svežega; toplega mleka; čajne žličke soli; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; "naribana lupina <span class=""label-inline"">1"; sladkorja; zamašek ruma; rumenjaki; masla sobne temperature
20262,moke za krofe ; zavitek suhega kvasa ali 1/2 kocke (20 g) svežega; toplega mleka; soli; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; "naribana lupina <span class=""label-inline"">1"; sladkorja; zamašek ruma; rumenjaki; celo jajce; masla sobne temperature; Premaz: stepeno jajce; Nadev: marelična marmelada
20263,<b>Tortno dno:</b>; datljev brez koščic; vode; oluščenih pistacij; kokosove moke; <b>Krema:</b>; borovnic; kokosovega sladkorja; jogurta ; indijskih oreščkov ; grškega jogurta; listov želatine; kokosove smetane (lahko navadna smetana)
20264,"tortni model premera <span class=""label-inline"">22-24"; <b>Tortno dno:</b>; zdrobljenih grisinov; jedilnih žlic mleka; stopljenega masla; <b>Krema:</b>; zrel avokado; jogurta ; "mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"; grškega jogurta; listov želatine; sladke smetane; <b>Okras:</b>; češnjevi paradižniki
20265,"Tortni model premera <span class=""label-inline"">24"; "Tortno dno; obod in »pokrov«"; olupljenega krompirja; sol; moke; rumenjaki; parmezana; "mleti <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; <b>Nadev:</b>; blanširane in ožete špinače; sol; pečenega pršuta; mozzarele; <b>Za površino pred peko:</b>; drobtine; koščki masla
20266,<b>Testo:</b>; "univerzalne moke tip <span class=""label-inline"">500"; mleka; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; sladkorja; jajce; "suhega kvasa ali <span class=""label-inline"">20 g"; sol; masla sobne temperature; <b>Kakavov vložek:</b>; masla sobne temperature; grenkega kakava; moke; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; <b>Premaz:</b>; staljeno maslo
20267,<b>Za okroglo torto premera 24 cm:</b>; <b>Svetel biskvitni oblat:</b>; jajci; sladkorja; ostre moke; pecilnega praška; "<b>""Pikasti"" biskvitni oblat:</b>"; jajci; sladkorja; ostre moke; pecilnega praška; veliki žlici čokoladnih mrvic; <b>Temni biskvitni oblat:</b>; jajci; sladkorja; ostre moke; kakava; pecilnega praška; <b>Za nadev:</b>; mascarponeja; sladke smetane; zmrznjenih jagod; Nutelle; želatine fix; utrjevalca za smetano (kremfix); agavin sirup in/ali sladkor v prahu (po potrebi)
20268,fileja postrvi s kožo; jedilna žlica olivnega olja; motovilca; granatnega jabolka; nariban Grana Padano sir; limone; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20269,"špile (imajo jih v vsaki špeceriji; mesnici;.. lahko pa jih narediš doma)"; zavojček zamrznjenih črev (najraje imam tanka čreva) (dobiš jih v Mercatorju); ajde; "riža (pomembno: riž mora biti navaden; ne sme biti dolgozrnat; ker so kašnice drugače preveč suhe)"; čebule; 15 dag svinjske zaseke; "črnega mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"; pimenta; "do 5 g <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majarona</a>"; kuhinjske soli; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a> (nikakor več kot 2 g ; razen; če vam okus ugaja)... lahko pa tudi popolnoma brez"
20270,malih kozic (lahko tudi zamrznjene); olja; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; origano"; kisle smetane; moke; voda
20271,<b>Strastni biskvit v sebi skriva:</b>; jajca; sladkorja; kokosove moke; pšenične bele moke; <b>Sočnost biskvita zagotovimo s:</b>; pomarančnim sokom; marmelado; <b>Ljubeč jagodni pire sestoji iz:</b>; zamrznjenih jagod; želatine fix; sladkor v prahu; <b>V nežno kremo spadajo:</b>; zvrhanih žlic mlečne Linolade (bele); mascarponeja; sladke smetane; sladkorja v prahu; lističi želatine; <b>Za očarljivo zunanjost:</b>; sladke smetane; sveže jagode; kokosova moka; premer pekača naj bo 26 cm
20272,prekajena svinjska rebrca; ješprenjčka; fižola; jušna zelenjava; korenje; čebula; česen; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; sol; lovor; "paradižnik; paradižnikov koncentrat; pasiran paradižnik"
20275,kuskusa; jajci; stopljenega masla; moke; nastrganega parmezana; čemaževega pesta ali 5 dag kuhane in drobno sesekljane špinače; Biogette; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
20276,<b>Za testo:</b>; moke; masla (hladnega); sladkorja; celo jajce; rumenjak; <b>Za vanilijevo kremo:</b>; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> pudinga"; "ustrezna količina mleka (da skuhamo <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding)"; sladka smetana; sladkor (za sladkanje pudinga in sladke smetane)
20277,<b>Za tortni model premera 26 cm:</b>; univerzalne bele moke; pecilnega praška; sladkorja; rumenjaki; beljaki; "zmletih; olupljenih pomaranč"; "naribana lupina <span class=""label-inline"">2-4"; olja; mleka; čokoladnih kapljic
20278,rdeče pese; višenj; jabolki; želirnega sladkorja 1:2; ruma po želji
20279,listov listnatega testa; navadna jogurta; jajci; lončka sladkorja; lonček olja; lončka pšeničnega zdroba; pecilni prašek; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; velikega kozarca višenj; * lonček je merica od jogurta
20280,narezane šunke; šampinjonov; paradižnikove mezge; naribanega sira; "suhi kvas v prahu / <span class=""label-inline"">7 g"; moke + še nekaj za razvaljati; sol; jedilna žlica origana; mlačne vode; olivnega olja
20281,<b>Škrobni starter:</b>; moke; hladne vode; <b>Testo:</b>; bele univerzalne moke ; suhega kvasa ali 10 g svežega (1/4 kocke); čajne žličke soli; čajne žličke sladkorja; mlačnega mleka; masla sobne T ali olja; ves škrobni starter sobne T; <b>Nadev:</b>; paradižnikovega pireja ; rezin pečenega pršuta; sira (edamec); šampinjonov iz slanice; olive; origano         
20282,<b>Škrobni starter:</b>; moke; hladne vode; <b>Testo:</b>; bele univerzalne moke ; suhega kvasa ali 10 g svežega (1/4 kocke); čajne žličke soli; čajne žličke sladkorja; mlačnega mleka ali vode; masla sobne T ali olja; ves škrobni starter sobne T; <b>Nadev:</b>; sira (edamec); hrenovk brez ovoja
20283,<b>Palačinke:</b>; jajca; mleka; moke; soli; <b>Nadev:</b>; skute; sladkorja; kisle smetane ali malo sladke smetane; limonina lupinica; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; jajce; po želji lahko dodamo pest rozin; <b>Preliv:</b>; jajce; sladkorja; smetane
20284,moke; čokolade v prahu; jajca; par žlic vode - po potrebi
20285,masti ali olja; čebule; "jagnjetine; govedine ali žrebička"; biogette; lovorov list; korenja; "timijan; šetraj"; suhega belega vina
20286,jajca; jogurt; jogurtov lonček sladkorja; jogurtovega lončka moke; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; pecilni prašek
20287,ribjih filejev (brez kože); olivno olje; srednje veliki krompirji; "sol in sveže zmleti črni <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; timijan; "<a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>"; koper; peteršiljevo listje; jajci; vermut; suhega belega vina; tabasco; neškropljena limeta ali limona; stroki česna; krušne drobtine; "janeževo žganje (pernod; pastis; ...)"; ostra moka
20288,<b>Piškotna podlaga:</b>; maslenih piškotov; "mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"; masla; <b>Krema:</b>; smetane za stepanje; kisle smetane; mlete želatine; sladkorja v prahu; limete; cca. 700 g jagod
20289,<b>Za 10 zvrnjenih tortic:</b>; "Philadelphia sirčka s <span class=""label-inline"">3%"; sladke smetane; kondenziranega mleka; polnozrnatih piškotov (midva sva uporabila ovsene piškote s sezamom); masla; stevia ali sladkor; limoni
20290,azijski jajčni rezanci; piščančjih prsi; jajčni beljak; jž gustina; rastlinsko olje; cm ingverja; česna; "dlan narezane zelenjave (belo zelje; rdeča paprika; čebula; korenček)"; čž čilija v prahu (oz. po želji); "belega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"; svetla sojina omaka; mlada čebula; zdrobljeni arašidi; drobnjak
20291,ajdove kaše; "mešana zelenjava (grah; korenček; krompir; stročji fižol; por; čebula; rdeča paprika;   gomolj <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>)"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; čž domače vegete; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20292,"temne čokolade s <span class=""label-inline"">85 %"; amaranta *; konopljinih proteinov *; mace prahu (po želji); suhih sliv; jž kakavovih zrnc
20293,velikonočna šunka s kostjo; kvasa ; čajne žličke sladkorja; .440 g gladke moke; vode ; soli ; sončničnega olja ; "po želji še kumino;"; janež; koriander ali komarček
20294,pirina moka; špinača; pire krompir
20295,majhne hruške; sok ene limone; jajca; masla (125 g); smetane; grenke čokolade; finega sladkorja; "fino zmletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"; moke; kakava; kavna žlička pecilnega praška; soli; <b>Za glazuro: </b>; jedilne čokolade; sladke smetane; Ostalo: peki papir
